time;b-value;Mean square deviation;Magnitude deficit;Elapsed days;Mean magnitude;Rate of square root of energy released;Mean time between characteristic events;Coefficient of variation from mean time;x_1i;x_2i;x_3i;x_4i;x_5i;x_6i;x_7i
06/08/1995;1.36566E+16;2.83929E+11;-1.87678E+14;7480;4.818E+15;5.2293E+16;3.08313E+15;8.92113E+15;-1.48082E+15;3.20844E+14;4.07559E+14;-9.98103E+13;1.28451E+15;45;66694730218
13/08/1995;1.36566E+16;2.83929E+11;-1.87678E+14;7480;4.818E+15;5.2293E+16;3.08313E+15;8.92113E+15;-1.48082E+15;3.20844E+14;4.07559E+14;-9.98103E+13;1.28451E+15;45;66694730218
20/08/1995;1.362E+16;2.8502E+13;-1.99231E+14;7540;4.815E+15;5.17073E+15;3.08313E+15;8.92113E+15;0;-1.24149E+14;3.30044E+14;7.18419E+14;2.87638E+14;45;4.85083E+11
27/08/1995;1.35671E+16;2.411E+13;-1.74501E+14;7590;4.808E+15;5.07835E+16;3.18236E+16;9.09633E+15;1.98281E+13;-8.26873E+13;4.24842E+13;4.02031E+13;9.71576E+13;45;37018912300
03/09/1995;1.35926E+16;2.34021E+13;-1.65465E+14;7610;4.81E+15;5.07522E+16;3.18236E+16;9.09633E+15;1.05598E+15;-1.48082E+15;3.20844E+14;4.07559E+14;-9.98103E+13;0;32158698429
10/09/1995;1.35926E+16;2.34021E+13;-1.65465E+14;7670;4.81E+15;5.03552E+16;3.18236E+16;9.09633E+15;1.50102E+15;-1.07017E+14;-3.20844E+14;4.24842E+13;1.02573E+14;0;22225156960
17/09/1995;1.35926E+16;2.34021E+13;-1.65465E+14;7670;4.81E+15;5.03552E+16;3.18236E+16;9.09633E+15;1.50102E+15;-1.07017E+14;-3.20844E+14;4.24842E+13;1.02573E+14;0;22225156960
24/09/1995;1.35926E+16;2.34021E+13;-1.65465E+14;7670;4.81E+15;5.03552E+16;3.18236E+16;9.09633E+15;1.50102E+15;-1.07017E+14;-3.20844E+14;4.24842E+13;1.02573E+14;0;22225156960
01/10/1995;1.36488E+16;1.82237E+13;-9.95706E+11;7840;4.802E+15;4.8412E+15;3.20573E+13;8.95705E+15;1.0199E+15;0;-1.24149E+14;3.30044E+14;7.18419E+14;46;23979821015
08/10/1995;1.3555E+16;1.46865E+13;3.43349E+13;7430;4.791E+15;5.01224E+15;3.32552E+15;8.90071E+15;3.39646E+13;1.50102E+15;-1.07017E+14;-3.20844E+14;4.24842E+13;465;17577249933
15/10/1995;1.2701E+16;3.11691E+13;-8.71965E+13;7260;4.804E+15;5.38502E+15;3.30473E+16;8.61183E+14;-1.5861E+15;1.19479E+15;1.98281E+13;-8.26873E+13;4.24842E+13;54;4.85083E+11
22/10/1995;1.27068E+16;3.8584E+13;-7.44674E+14;7030;4.796E+15;5.46722E+15;3.48696E+15;9.02615E+15;-9.77065E+14;3.39646E+13;1.50102E+15;-1.07017E+14;-3.20844E+14;0;34519968553
29/10/1995;1.27068E+16;3.8584E+13;-7.44674E+14;7030;4.796E+15;5.46722E+15;3.48696E+15;9.02615E+15;-9.77065E+14;3.39646E+13;1.50102E+15;-1.07017E+14;-3.20844E+14;0;34519968553
05/11/1995;1.27068E+16;3.8584E+13;-7.44674E+14;7030;4.796E+15;5.46722E+15;3.48696E+15;9.02615E+15;-9.77065E+14;3.39646E+13;1.50102E+15;-1.07017E+14;-3.20844E+14;0;34519968553
12/11/1995;1.27068E+16;3.8584E+13;-7.44674E+14;7030;4.796E+15;5.46722E+15;3.48696E+15;9.02615E+15;-9.77065E+14;3.39646E+13;1.50102E+15;-1.07017E+14;-3.20844E+14;0;34519968553
19/11/1995;1.27068E+16;3.8584E+13;-7.44674E+14;7030;4.796E+15;5.46722E+15;3.48696E+15;9.02615E+15;-9.77065E+14;3.39646E+13;1.50102E+15;-1.07017E+14;-3.20844E+14;0;34519968553
26/11/1995;1.26693E+15;3.81372E+13;-7.46809E+13;7400;4.793E+16;5.16945E+15;3.69184E+15;9.51517E+15;5.9506E+14;-1.0199E+15;1.0199E+15;0;-1.24149E+14;45;32158698429
03/12/1995;1.26693E+15;3.81372E+13;-7.46809E+13;7400;4.793E+16;5.16945E+15;3.69184E+15;9.51517E+15;5.9506E+14;-1.0199E+15;1.0199E+15;0;-1.24149E+14;45;32158698429
10/12/1995;1.25713E+16;3.91127E+13;-7.93363E+14;7510;4.784E+15;5.0225E+15;3.84664E+15;9.73188E+15;6.37419E+13;-9.77065E+14;3.39646E+13;1.50102E+15;-1.07017E+14;0;2.22252E+11
17/12/1995;1.25713E+16;3.91127E+13;-7.93363E+14;7510;4.784E+15;5.0225E+15;3.84664E+15;9.73188E+15;6.37419E+13;-9.77065E+14;3.39646E+13;1.50102E+15;-1.07017E+14;0;2.22252E+11
24/12/1995;1.26342E+15;3.88117E+13;-7.84412E+14;7670;4.789E+15;4.95141E+16;4.4469E+16;9.75703E+15;8.74492E+13;5.9506E+14;-1.0199E+15;1.0199E+15;0;50;1.75772E+11
31/12/1995;1.26591E+16;3.95917E+13;-7.77485E+14;7710;4.791E+15;4.9377E+15;4.4469E+16;9.75703E+15;3.39646E+14;1.12991E+15;-1.5861E+15;1.19479E+15;1.98281E+13;0;1.75772E+11
07/01/1996;1.26591E+16;3.95917E+13;-7.77485E+14;7710;4.791E+15;4.9377E+15;4.4469E+16;9.75703E+15;3.39646E+14;1.12991E+15;-1.5861E+15;1.19479E+15;1.98281E+13;0;1.75772E+11
14/01/1996;1.26591E+16;3.95917E+13;-7.77485E+14;7710;4.791E+15;4.9377E+15;4.4469E+16;9.75703E+15;3.39646E+14;1.12991E+15;-1.5861E+15;1.19479E+15;1.98281E+13;0;1.75772E+11
21/01/1996;1.26825E+15;3.9885E+13;-7.69189E+14;7930;4.793E+16;4.81051E+16;4.4469E+16;9.75703E+15;4.56192E+14;1.03403E+14;-1.49023E+15;9.91037E+14;1.05598E+15;0;1.62176E+11
28/01/1996;1.26825E+15;3.9885E+13;-7.69189E+14;7930;4.793E+16;4.81051E+16;4.4469E+16;9.75703E+15;4.56192E+14;1.03403E+14;-1.49023E+15;9.91037E+14;1.05598E+15;0;1.62176E+11
04/02/1996;1.26825E+15;3.9885E+13;-7.69189E+14;7930;4.793E+16;4.81051E+16;4.4469E+16;9.75703E+15;4.56192E+14;1.03403E+14;-1.49023E+15;9.91037E+14;1.05598E+15;0;1.62176E+11
11/02/1996;1.26825E+15;3.9885E+13;-7.69189E+14;7930;4.793E+16;4.81051E+16;4.4469E+16;9.75703E+15;4.56192E+14;1.03403E+14;-1.49023E+15;9.91037E+14;1.05598E+15;0;1.62176E+11
18/02/1996;1.2691E+16;3.75499E+13;-7.80225E+14;8070;4.794E+15;4.73749E+15;4.62472E+15;1.02283E+16;1.11586E+14;6.37419E+13;-9.77065E+14;3.39646E+13;1.50102E+15;50;2.05764E+11
25/02/1996;1.2691E+16;3.75499E+13;-7.80225E+14;8070;4.794E+15;4.73749E+15;4.62472E+15;1.02283E+16;1.11586E+14;6.37419E+13;-9.77065E+14;3.39646E+13;1.50102E+15;50;2.05764E+11
03/03/1996;1.2691E+16;3.75499E+13;-7.80225E+14;8070;4.794E+15;4.73749E+15;4.62472E+15;1.02283E+16;1.11586E+14;6.37419E+13;-9.77065E+14;3.39646E+13;1.50102E+15;50;2.05764E+11
10/03/1996;1.2691E+16;3.75499E+13;-7.80225E+14;8070;4.794E+15;4.73749E+15;4.62472E+15;1.02283E+16;1.11586E+14;6.37419E+13;-9.77065E+14;3.39646E+13;1.50102E+15;50;2.05764E+11
17/03/1996;1.32098E+16;3.00406E+13;-3.07586E+14;8300;4.796E+15;4.57048E+15;4.51388E+15;1.02318E+16;-1.46955E+15;3.39646E+14;1.12991E+15;-1.5861E+15;1.19479E+15;0;48508339108
24/03/1996;1.32098E+16;3.00406E+13;-3.07586E+14;8300;4.796E+15;4.57048E+15;4.51388E+15;1.02318E+16;-1.46955E+15;3.39646E+14;1.12991E+15;-1.5861E+15;1.19479E+15;0;48508339108
31/03/1996;1.32344E+15;3.16957E+13;-3.04374E+14;8310;4.798E+15;4.57819E+16;4.51388E+15;1.02318E+16;-1.39307E+15;4.56192E+14;1.03403E+14;-1.49023E+15;9.91037E+14;0;42452952553
07/04/1996;1.32344E+15;3.16957E+13;-3.04374E+14;8310;4.798E+15;4.57819E+16;4.51388E+15;1.02318E+16;-1.39307E+15;4.56192E+14;1.03403E+14;-1.49023E+15;9.91037E+14;0;42452952553
14/04/1996;1.32344E+15;3.16957E+13;-3.04374E+14;8450;4.798E+15;4.50234E+16;4.51388E+15;1.02318E+16;-9.49993E+14;1.11586E+14;6.37419E+13;-9.77065E+14;3.39646E+13;0;39661281028
21/04/1996;1.32344E+15;3.16957E+13;-3.04374E+14;8450;4.798E+15;4.50234E+16;4.51388E+15;1.02318E+16;-9.49993E+14;1.11586E+14;6.37419E+13;-9.77065E+14;3.39646E+13;0;39661281028
28/04/1996;1.32344E+15;3.16957E+13;-3.04374E+14;8450;4.798E+15;4.50234E+16;4.51388E+15;1.02318E+16;-9.49993E+14;1.11586E+14;6.37419E+13;-9.77065E+14;3.39646E+13;0;39661281028
05/05/1996;1.32344E+15;3.16957E+13;-3.04374E+14;8450;4.798E+15;4.50234E+16;4.51388E+15;1.02318E+16;-9.49993E+14;1.11586E+14;6.37419E+13;-9.77065E+14;3.39646E+13;0;39661281028
12/05/1996;1.3159E+16;2.93428E+13;-2.63837E+14;8690;4.788E+15;4.29998E+16;4.27025E+15;9.65942E+15;8.0451E+14;-1.46955E+15;3.39646E+14;1.12991E+15;-1.5861E+15;46;2.78268E+11
19/05/1996;1.3272E+16;3.40361E+13;-2.01538E+13;8190;4.798E+15;4.63214E+15;4.40373E+15;1.01796E+16;9.77065E+14;-5.27415E+14;-4.4965E+14;8.74492E+13;5.9506E+14;0;1.75772E+11
26/05/1996;1.3272E+16;3.40361E+13;-2.01538E+13;8190;4.798E+15;4.63214E+15;4.40373E+15;1.01796E+16;9.77065E+14;-5.27415E+14;-4.4965E+14;8.74492E+13;5.9506E+14;0;1.75772E+11
02/06/1996;1.32102E+15;3.26302E+13;-2.10991E+14;8030;4.793E+15;4.69227E+15;4.65269E+16;1.07596E+16;1.391E+15;8.0451E+14;-1.46955E+15;3.39646E+14;1.12991E+15;0;1.06454E+11
09/06/1996;1.32102E+15;3.26302E+13;-2.10991E+14;8030;4.793E+15;4.69227E+15;4.65269E+16;1.07596E+16;1.391E+15;8.0451E+14;-1.46955E+15;3.39646E+14;1.12991E+15;0;1.06454E+11
16/06/1996;1.32102E+15;3.26302E+13;-2.10991E+14;8030;4.793E+15;4.69227E+15;4.65269E+16;1.07596E+16;1.391E+15;8.0451E+14;-1.46955E+15;3.39646E+14;1.12991E+15;0;1.06454E+11
23/06/1996;1.33612E+16;5.16307E+13;6.86068E+13;8230;4.785E+15;4.48186E+15;4.78068E+15;1.07851E+16;1.85038E+15;-9.71576E+13;-1.39307E+15;4.56192E+14;1.03403E+14;0;1.26457E+11
30/06/1996;1.33612E+16;5.16307E+13;6.86068E+13;8230;4.785E+15;4.48186E+15;4.78068E+15;1.07851E+16;1.85038E+15;-9.71576E+13;-1.39307E+15;4.56192E+14;1.03403E+14;0;1.26457E+11
07/07/1996;1.33612E+16;5.16307E+13;6.86068E+13;8230;4.785E+15;4.48186E+15;4.78068E+15;1.07851E+16;1.85038E+15;-9.71576E+13;-1.39307E+15;4.56192E+14;1.03403E+14;0;1.26457E+11
14/07/1996;1.33612E+16;5.16307E+13;6.86068E+13;8230;4.785E+15;4.48186E+15;4.78068E+15;1.07851E+16;1.85038E+15;-9.71576E+13;-1.39307E+15;4.56192E+14;1.03403E+14;0;1.26457E+11
21/07/1996;1.33612E+16;5.16307E+13;6.86068E+13;8230;4.785E+15;4.48186E+15;4.78068E+15;1.07851E+16;1.85038E+15;-9.71576E+13;-1.39307E+15;4.56192E+14;1.03403E+14;0;1.26457E+11
28/07/1996;1.33369E+16;5.09977E+13;6.08211E+13;8630;4.783E+15;4.26513E+15;4.78068E+15;1.07851E+16;5.91553E+13;1.0632E+15;-9.49993E+14;1.11586E+14;6.37419E+13;45;1.26457E+11
04/08/1996;1.32975E+16;4.88015E+13;5.33073E+13;8650;4.78E+15;4.2377E+15;4.78068E+15;1.07851E+16;4.76697E+14;9.77065E+14;-5.27415E+14;-4.4965E+14;8.74492E+13;45;1.26457E+11
11/08/1996;1.32975E+16;4.88015E+13;5.33073E+13;8650;4.78E+15;4.2377E+15;4.78068E+15;1.07851E+16;4.76697E+14;9.77065E+14;-5.27415E+14;-4.4965E+14;8.74492E+13;45;1.26457E+11
18/08/1996;1.12727E+16;3.173E+13;-2.25093E+15;7960;4.798E+15;5.01335E+15;4.66495E+14;1.16504E+16;-7.42606E+14;-1.87691E+15;-1.25577E+14;1.391E+15;8.0451E+14;5.08889E+15;70907090144
25/08/1996;1.13974E+16;2.27719E+13;-2.29296E+14;7590;4.812E+15;5.38447E+15;4.15388E+15;1.03486E+16;-1.4018E+15;-1.52163E+15;-7.04757E+14;4.76697E+14;9.77065E+14;5.03333E+15;1.55024E+12
01/09/1996;1.1421E+16;2.32305E+13;-2.27958E+15;7630;4.814E+15;5.36643E+16;4.15388E+15;1.03486E+16;-1.05767E+15;-7.42606E+14;-1.87691E+15;-1.25577E+14;1.391E+15;0;1.47228E+12
08/09/1996;1.141E+16;2.29453E+13;-2.28615E+15;7570;4.813E+15;5.40428E+15;4.15388E+15;1.03486E+16;2.43712E+14;-8.49061E+14;-1.07017E+14;-1.24719E+15;1.85038E+15;45;95225836683
15/09/1996;1.141E+16;2.29453E+13;-2.28615E+15;7600;4.813E+15;5.38294E+14;4.15388E+15;1.03486E+16;3.552713679;-9.51945E+14;-1.54268E+15;-5.91553E+13;5.91553E+13;48;1.06609E+12
22/09/1996;1.08271E+16;5.06403E+13;-1.21731E+15;7500;4.831E+15;5.91026E+15;4.15388E+15;1.03486E+16;-4.35456E+14;-1.05767E+15;-7.42606E+14;-1.87691E+15;-1.25577E+14;0;1.98896E+12
29/09/1996;1.08539E+16;4.82149E+13;-1.23003E+15;7540;4.834E+15;5.91275E+15;4.12091E+16;1.05756E+16;-1.53818E+15;2.43712E+14;-8.49061E+14;-1.07017E+14;-1.24719E+15;48;2.75556E+12
06/10/1996;1.08539E+16;4.82149E+13;-1.23003E+15;7540;4.834E+15;5.91275E+15;4.12091E+16;1.05756E+16;-1.53818E+15;2.43712E+14;-8.49061E+14;-1.07017E+14;-1.24719E+15;48;2.75556E+12
13/10/1996;1.08627E+16;4.95377E+13;-1.24051E+15;7530;4.836E+15;5.93956E+15;4.1369E+15;1.06521E+16;-7.30214E+14;-1.53818E+15;2.43712E+14;-8.49061E+14;-1.07017E+14;49;4.56324E+11
20/10/1996;1.08322E+16;5.03623E+13;-1.24491E+15;7500;4.833E+16;5.93791E+15;4.03342E+14;1.01405E+16;-3.46263E+14;-1.1829E+15;-1.46805E+14;-1.4018E+15;-1.52163E+15;48;4.93389E+12
27/10/1996;1.08322E+16;5.03623E+13;-1.24491E+15;7500;4.833E+16;5.93791E+15;4.03342E+14;1.01405E+16;-3.46263E+14;-1.1829E+15;-1.46805E+14;-1.4018E+15;-1.52163E+15;48;4.93389E+12
03/11/1996;1.08593E+16;5.24711E+13;-1.22714E+15;7110;4.836E+15;6.27915E+15;4.03342E+14;1.01405E+16;-2.43186E+14;4.76396E+14;-7.30214E+14;-1.53818E+15;2.43712E+14;48;3.88428E+11
10/11/1996;1.08681E+16;5.25743E+13;-1.23022E+15;7130;4.837E+15;6.27335E+15;4.02566E+15;1.01148E+16;-6.5188E+13;7.0755E+13;-7.0755E+14;-1.5661E+15;3.552713679;0;4.93389E+12
17/11/1996;1.08681E+16;5.25743E+13;-1.23022E+15;7130;4.837E+15;6.27335E+15;4.02566E+15;1.01148E+16;-6.5188E+13;7.0755E+13;-7.0755E+14;-1.5661E+15;3.552713679;0;4.93389E+12
24/11/1996;1.08588E+16;5.24065E+13;-1.23607E+15;7110;4.836E+15;6.286E+15;4.02566E+15;1.01148E+16;-5.33211E+14;5.89449E+14;-3.46263E+14;-1.1829E+15;-1.46805E+14;45;4.74589E+12
01/12/1996;1.03633E+16;8.68982E+12;-2.03783E+15;7060;4.848E+15;6.67371E+15;4.19348E+12;1.03596E+16;-1.07763E+15;-2.43186E+14;4.76396E+14;-7.30214E+14;-1.53818E+15;55;8.17708E+12
08/12/1996;1.03439E+16;7.87569E+13;-2.20868E+15;7100;4.856E+15;6.76889E+15;4.19348E+12;1.03596E+16;-1.1073E+15;-6.5188E+13;7.0755E+13;-7.0755E+14;-1.5661E+15;56;1.06018E+13
15/12/1996;1.02752E+15;8.22096E+13;-2.45913E+15;7150;4.865E+16;6.88659E+15;4.19348E+12;1.03596E+16;-1.59653E+13;-5.33211E+14;5.89449E+14;-3.46263E+14;-1.1829E+15;0;1.4298E+11
22/12/1996;1.02752E+15;8.22096E+13;-2.45913E+15;7150;4.865E+16;6.88659E+15;4.19348E+12;1.03596E+16;-1.59653E+13;-5.33211E+14;5.89449E+14;-3.46263E+14;-1.1829E+15;0;1.4298E+11
29/12/1996;1.02922E+16;8.05899E+13;-2.54243E+15;7290;4.872E+15;6.85626E+15;4.23642E+15;1.07979E+16;-9.2317E+14;-1.24648E+15;5.2224E+14;-2.8412E+14;-1.08676E+14;50;1.59997E+13
05/01/1997;1.02922E+16;8.05899E+13;-2.54243E+15;7290;4.872E+15;6.85626E+15;4.23642E+15;1.07979E+16;-9.2317E+14;-1.24648E+15;5.2224E+14;-2.8412E+14;-1.08676E+14;50;1.59997E+13
12/01/1997;1.02922E+16;8.05899E+13;-2.54243E+15;7290;4.872E+15;6.85626E+15;4.23642E+15;1.07979E+16;-9.2317E+14;-1.24648E+15;5.2224E+14;-2.8412E+14;-1.08676E+14;50;1.59997E+13
19/01/1997;1.02922E+16;8.05899E+13;-2.54243E+15;7290;4.872E+15;6.85626E+15;4.23642E+15;1.07979E+16;-9.2317E+14;-1.24648E+15;5.2224E+14;-2.8412E+14;-1.08676E+14;50;1.59997E+13
26/01/1997;1.03546E+16;7.71793E+13;-2.51429E+15;7460;4.878E+15;6.74737E+15;3.91787E+15;1.02063E+16;-3.49441E+14;-1.1073E+15;-6.5188E+13;7.0755E+13;-7.0755E+14;50;1.34962E+13
02/02/1997;1.03239E+16;7.88769E+13;-2.52123E+15;7520;4.875E+16;6.66394E+15;4.06825E+15;1.0453E+15;2.46334E+14;-9.2317E+14;-1.24648E+15;5.2224E+14;-2.8412E+14;0;1.34962E+13
09/02/1997;1.03239E+16;7.88769E+13;-2.52123E+15;7520;4.875E+16;6.66394E+15;4.06825E+15;1.0453E+15;2.46334E+14;-9.2317E+14;-1.24648E+15;5.2224E+14;-2.8412E+14;0;1.34962E+13
16/02/1997;1.03239E+16;7.88769E+13;-2.52123E+15;7600;4.875E+16;6.59379E+15;4.06825E+15;1.0453E+15;1.62788E+14;-9.71714E+13;-1.07763E+15;-2.43186E+14;4.76396E+14;0;1.4298E+11
23/02/1997;1.0294E+16;7.95862E+13;-2.53826E+15;7710;4.872E+15;6.48001E+15;4.06825E+15;1.0453E+15;-8.35455E+13;-3.49441E+14;-1.1073E+15;-6.5188E+13;7.0755E+13;46;1.4298E+11
02/03/1997;1.06822E+16;4.37655E+13;-1.94037E+15;7720;4.867E+15;6.28345E+15;4.04668E+15;1.06957E+14;-8.35455E+13;2.46334E+14;-9.2317E+14;-1.24648E+15;5.2224E+14;4.83333E+15;1.4298E+11
09/03/1997;1.06822E+16;4.37655E+13;-1.94037E+15;7720;4.867E+15;6.28345E+15;4.04668E+15;1.06957E+14;-8.35455E+13;2.46334E+14;-9.2317E+14;-1.24648E+15;5.2224E+14;4.83333E+15;1.4298E+11
16/03/1997;1.07144E+16;5.36528E+13;-2.04078E+15;7270;4.88E+15;6.82564E+14;3.74585E+15;9.93181E+15;0;-5.80253E+14;1.30419E+14;1.68576E+14;-1.59653E+13;48;1.73642E+13
23/03/1997;1.06752E+16;6.92243E+13;-2.16815E+15;7240;4.885E+15;6.95448E+15;3.9027E+15;1.02256E+16;0;-6.91026E+14;-8.35455E+13;2.46334E+14;-9.2317E+14;56;2.30454E+13
30/03/1997;1.06848E+16;7.01885E+13;-2.10742E+15;7220;4.883E+15;6.9377E+15;3.49585E+15;9.72947E+14;1.08091E+14;-6.08927E+14;-8.20988E+13;1.62788E+14;-9.71714E+13;54;2.13873E+13
06/04/1997;1.06764E+15;7.03934E+13;-2.11283E+14;7210;4.882E+15;6.9424E+15;3.49585E+15;9.72947E+14;3.64803E+14;0;-5.80253E+14;1.30419E+14;1.68576E+14;0;1.34962E+13
13/04/1997;1.06764E+15;7.03934E+13;-2.11283E+14;7210;4.882E+15;6.9424E+15;3.49585E+15;9.72947E+14;3.64803E+14;0;-5.80253E+14;1.30419E+14;1.68576E+14;0;1.34962E+13
20/04/1997;1.06471E+16;7.15013E+13;-2.12691E+15;7290;4.879E+15;6.84536E+15;3.49585E+15;9.72947E+14;8.16899E+14;0;-6.91026E+14;-8.35455E+13;2.46334E+14;0;1.31073E+13
27/04/1997;1.06471E+16;7.15013E+13;-2.12691E+15;7290;4.879E+15;6.84536E+15;3.49585E+15;9.72947E+14;8.16899E+14;0;-6.91026E+14;-8.35455E+13;2.46334E+14;0;1.31073E+13
04/05/1997;1.06471E+16;7.15013E+13;-2.12691E+15;7290;4.879E+15;6.84536E+15;3.49585E+15;9.72947E+14;8.16899E+14;0;-6.91026E+14;-8.35455E+13;2.46334E+14;0;1.31073E+13
11/05/1997;1.06286E+16;7.17036E+13;-2.13702E+15;7400;4.877E+15;6.73113E+15;3.49585E+15;9.72947E+14;8.38067E+14;1.08091E+14;-6.08927E+14;-8.20988E+13;1.62788E+14;49;1.19877E+13
18/05/1997;1.05136E+16;9.87054E+13;-2.48301E+15;7130;4.895E+15;7.28232E+15;3.49585E+15;9.72947E+14;-1.24773E+14;3.64803E+14;0;-5.80253E+14;1.30419E+14;59;1.47111E+12
25/05/1997;1.05136E+16;9.87054E+13;-2.48301E+15;7130;4.895E+15;7.28232E+15;3.49585E+15;9.72947E+14;-1.24773E+14;3.64803E+14;0;-5.80253E+14;1.30419E+14;59;1.47111E+12
01/06/1997;1.04811E+16;1.10136E+14;-2.81466E+15;6940;4.918E+16;7.8318E+13;3.44485E+16;9.80565E+15;-9.38136E+12;4.14277E+14;5.23859E+14;-5.63687E+14;-1.62788E+14;5.43333E+15;2.36167E+13
08/06/1997;1.04273E+14;1.10205E+14;-2.82191E+15;6930;4.911E+15;7.7672E+15;3.48526E+16;9.66886E+15;-7.20412E+14;-1.24773E+14;3.64803E+14;0;-5.80253E+14;0;2.41974E+13
15/06/1997;1.04273E+14;1.10205E+14;-2.82191E+15;6930;4.911E+15;7.7672E+15;3.48526E+16;9.66886E+15;-7.20412E+14;-1.24773E+14;3.64803E+14;0;-5.80253E+14;0;2.41974E+13
22/06/1997;1.04273E+14;1.10205E+14;-2.82191E+15;6930;4.911E+15;7.7672E+15;3.48526E+16;9.66886E+15;-7.20412E+14;-1.24773E+14;3.64803E+14;0;-5.80253E+14;0;2.41974E+13
29/06/1997;1.04273E+14;1.10205E+14;-2.82191E+15;6930;4.911E+15;7.7672E+15;3.48526E+16;9.66886E+15;-7.20412E+14;-1.24773E+14;3.64803E+14;0;-5.80253E+14;0;2.41974E+13
06/07/1997;1.04273E+14;1.10205E+14;-2.82191E+15;6930;4.911E+15;7.7672E+15;3.48526E+16;9.66886E+15;-7.20412E+14;-1.24773E+14;3.64803E+14;0;-5.80253E+14;0;2.41974E+13
13/07/1997;1.04273E+14;1.10205E+14;-2.82191E+15;6930;4.911E+15;7.7672E+15;3.48526E+16;9.66886E+15;-7.20412E+14;-1.24773E+14;3.64803E+14;0;-5.80253E+14;0;2.41974E+13
20/07/1997;1.04732E+15;1.08326E+14;-2.80134E+15;7320;4.916E+15;7.39531E+15;3.55317E+16;1.00896E+16;-5.0688E+14;-4.84451E+13;8.16899E+14;0;-6.91026E+14;0;2.59964E+13
27/07/1997;1.04732E+15;1.08326E+14;-2.80134E+15;7320;4.916E+15;7.39531E+15;3.55317E+16;1.00896E+16;-5.0688E+14;-4.84451E+13;8.16899E+14;0;-6.91026E+14;0;2.59964E+13
03/08/1997;1.04732E+15;1.08326E+14;-2.80134E+15;7320;4.916E+15;7.39531E+15;3.55317E+16;1.00896E+16;-5.0688E+14;-4.84451E+13;8.16899E+14;0;-6.91026E+14;0;2.59964E+13
10/08/1997;1.04732E+15;1.08326E+14;-2.80134E+15;7320;4.916E+15;7.39531E+15;3.55317E+16;1.00896E+16;-5.0688E+14;-4.84451E+13;8.16899E+14;0;-6.91026E+14;0;2.59964E+13
17/08/1997;1.04649E+15;1.07404E+14;-2.7873E+15;7410;4.914E+15;7.27593E+15;3.0029E+15;1.19675E+16;-1.52072E+14;-5.75214E+14;8.38067E+14;1.08091E+14;-6.08927E+14;0;1.98117E+13
24/08/1997;1.04649E+15;1.07404E+14;-2.7873E+15;7410;4.914E+15;7.27593E+15;3.0029E+15;1.19675E+16;-1.52072E+14;-5.75214E+14;8.38067E+14;1.08091E+14;-6.08927E+14;0;1.98117E+13
31/08/1997;1.04649E+15;1.07404E+14;-2.7873E+15;7440;4.914E+15;7.2466E+15;3.0029E+15;1.19675E+16;3.67897E+14;-9.38136E+12;4.14277E+14;5.23859E+14;-5.63687E+14;0;1.83168E+13
07/09/1997;1.04649E+15;1.07404E+14;-2.7873E+15;7440;4.914E+15;7.2466E+15;3.0029E+15;1.19675E+16;3.67897E+14;-9.38136E+12;4.14277E+14;5.23859E+14;-5.63687E+14;0;1.83168E+13
14/09/1997;1.05234E+16;1.06479E+14;-2.76515E+15;7560;4.921E+15;7.19011E+15;3.00338E+15;1.22803E+16;4.03061E+12;-7.20412E+14;-1.24773E+14;3.64803E+14;0;52;1.83168E+13
21/09/1997;1.05234E+16;1.06479E+14;-2.76515E+15;7560;4.921E+15;7.19011E+15;3.00338E+15;1.22803E+16;4.03061E+12;-7.20412E+14;-1.24773E+14;3.64803E+14;0;52;1.83168E+13
28/09/1997;1.05832E+15;1.04598E+14;-2.72701E+15;7500;4.928E+15;7.28968E+15;3.00338E+15;1.22803E+16;1.16474E+14;3.67897E+14;-9.38136E+12;4.14277E+14;5.23859E+14;0;1.69008E+13
05/10/1997;1.05832E+15;1.04598E+14;-2.72701E+15;7500;4.928E+15;7.28968E+15;3.00338E+15;1.22803E+16;1.16474E+14;3.67897E+14;-9.38136E+12;4.14277E+14;5.23859E+14;0;1.69008E+13
12/10/1997;1.05832E+15;1.04598E+14;-2.72701E+15;7400;4.928E+15;7.38819E+15;3.00338E+15;1.22803E+16;1.9579E+14;4.03061E+12;-7.20412E+14;-1.24773E+14;3.64803E+14;0;1.59997E+13
19/10/1997;1.06316E+16;1.04558E+14;-2.7119E+15;7450;4.934E+15;7.39325E+14;3.01801E+16;1.26397E+16;1.15496E+14;4.68705E+13;-5.0688E+14;-4.84451E+13;8.16899E+14;0;1.73642E+13
26/10/1997;1.06316E+16;1.04558E+14;-2.7119E+15;7450;4.934E+15;7.39325E+14;3.01801E+16;1.26397E+16;1.15496E+14;4.68705E+13;-5.0688E+14;-4.84451E+13;8.16899E+14;0;1.73642E+13
02/11/1997;1.06573E+16;1.03902E+14;-2.69702E+15;7500;4.937E+15;7.36422E+15;3.01801E+16;1.26397E+16;-2.31995E+14;2.69538E+14;-1.52072E+14;-5.75214E+14;8.38067E+14;0;1.93045E+13
09/11/1997;1.06493E+16;1.0408E+14;-2.70235E+15;7620;4.936E+15;7.24271E+15;3.01801E+16;1.26397E+16;-1.16474E+14;1.16474E+14;3.67897E+14;-9.38136E+12;4.14277E+14;46;1.83168E+13
